Material,Material2,LIST PRICE,MRP PRICE,TYPE,FINISH,billing price,STOCK,Box Qty,Carton,brand,Make,Model,Year Start,Year End,Segment,Single Video URL,Multiple Media(semicolon-separated,most_selling,sales_volume,sales_value,zone,region,hsn,kolkata stock,Product Sub Group,Product Group
01100316,PLATE SPRING UPPER,,2.6,,,1.87,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,73201011,,,
01100342,BEARING BALL,,158,,,113.82,,1,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,84821020,,,
01100355,SEAL OIL MAGN SIDE,,26,,,18.73,,10,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169330,,,
01100610,KEY WOODRUFF MAGNETO,,5.8,,,4.18,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149990,,,
01100611,KEY WOODRUFF CLUTCH,,6.4,,,4.61,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149990,,,
01100612,WASHER FAN DISC,,3,,,2.16,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182990,,,
01100711,RING SHOULDER 1 TO 5,,29.2,,,21.04,,5,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
01100712,SHOULDER RING,,32,,,23.05,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
01100713,RING SHOULDER NO. 3,,34,,,24.49,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
01100714,RING SHOULDER NO. 4,,34,,,24.49,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
01100817,RING LOCK,,9.2,,,6.63,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73201011,,,
01100818,WASHER BRASS,,9.4,,,6.77,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,74152100,,,
01100905,RING O,,1.4,,,1.01,,20,20,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169320,,,
01101008,ROLLER,,0.4,,,0.29,,250,250,BAJAJ,BAJAJ,,,,COM,,,,,,,,84829120,,,
01101009,BEARING,,113,,,81.41,,1,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,84821011,,,
01101205,SPRING RETURN,,42,,,30.26,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,73201011,,,
01110609,WASHER PLAIN,,0.52,,,0.37,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
01160508,WASHER - LOCK,,2.61,,,1.88,,100,100,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182990,,,
01160717,CLIP LOCK,,4.6,,,3.31,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
01170110,BEARING BALL,,114,,,82.13,,1,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,84821011,,,
01170111,BEARING BALL,,122,,,87.89,,1,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,84821011,,,
01170122,RING - O,,1.5,,,1.08,,20,20,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169320,,,
01180123,BALL STEEL,,1.3,,,0.94,,100,100,BAJAJ,BAJAJ,,,,COM,,,,,,,,84829119,,,
01190205,WASHER SPRING,,0.54,,,0.39,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
01200213,WASHER CUP,,2.8,,,2.02,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,74152100,,,
03100335,BEARING NEEDLE,,74,,,53.31,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,84824000,,,
03100338,BEARING +STEEL CAGE,,246,,,177.22,,1,90,BAJAJ,BAJAJ,,,,COM,,,,,,,,84821011,,,
03100718,BOLT FOR RR WHEEL,,6.26,,,4.51,,50,50,BAJAJ,BAJAJ,,,,3W,,,,,,,,73181500,,,
03100826,PLATE INNER WITH BUSH,,402,,,289.60,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87149990,,,
03150207,RING O,,1.1,,,0.79,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169320,,,
03170109,PIN,,4,,,2.88,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
03170127,CIRCLIP,,9.74,,,7.02,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182910,,,
03180116,RING O,,1.3,,,0.94,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169320,,,
03190206,WASHER PLAIN,,0.46,,,0.33,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
05101018,BEARING NEEDLE,,239,,,172.18,,1,20,BAJAJ,BAJAJ,,,,COM,,,,,,,,84824000,,,
05101051,BREATHER ASSEMBLY,,23,,,16.57,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
05101071,KIT PLATE CLUSTER GEAR,,77,,,55.47,,1,100,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
05101083,ADJUSTER WITH NUT,,11,,,7.92,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,73181600,,,
05151012,ADJUSTER WITH NUT,,14,,,10.09,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149290,,,
05161256,NUT - CLIP :- M6,,5,,,3.60,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,73181600,,,
05190302,GEAR ASSY NYLON,,23,,,16.57,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149990,,,
05191005,SUPPORT,,46,,,33.14,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149990,,,
05201146,REGULATOR,,278,,,200.27,,1,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,85044040,,,
06100702,STEM SUPER / CHETAK / M80,,74,,,53.31,,1,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149990,,,
06101007,GEAR STARTER,,154,,,110.94,,1,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
06101009,BEARING BALL,,129,,,92.93,,1,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,84821011,,,
06101049,GEAR SHIFTER ASSY,,409,,,294.64,,1,20,BAJAJ,BAJAJ,,,,2W,,,,,,,,87084000,,,
06101056,CROSS,,217,,,156.33,,1,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87082900,,,
06101111,SCREW FOR BRACKET,,2.8,,,2.02,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149990,,,
06101112,SPRING,,4.4,,,3.17,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73201011,,,
06101196,PIN-GUDGEON M/S SAMKRG piston,,53,,,38.18,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,84099191,,,
06101213,SPACER CLASSIC,,25,,,18.01,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
06101218,ROD CONNECTING SCOOTER,,554,,,399.10,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
06141010,PIPE FUEL,,73,,,52.59,,1,10,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169990,,,
06160713,SPRING FOR LOCK,,1.16,,,0.84,,25,25,BAJAJ,BAJAJ,,,,COM,,,,,,,,73201011,,,
06180303,SPRING,,0.84,,,0.61,,250,250,BAJAJ,BAJAJ,,,,COM,,,,,,,,73201011,,,
06191061,LUBRICATOR ASSY,,10.6,,,7.64,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
06191089,GRIP HAND CLASSIC,,92,,,66.28,,1,25,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
06201083,LAMP 12V 10W,,20,,,14.41,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,85392190,,,
06201284,FUSE - 10 Amp,,6,,,4.32,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85443000,,,
06221028,PAD SHOCK,,2.7,,,1.95,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169990,,,
07181009,BALL STEEL+NYLON CAGE,,38,,,27.38,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
13101024,SHAFT ROCKER ARM,,21,,,15.13,,2,20,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
14151021,SEAL OIL 30 X 17 X 6,,23,,,16.57,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169330,,,
15101011,BEARING BALL,,152,,,109.50,,1,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,84821011,,,
15101041,RING - O,,4.2,,,3.03,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,40169320,,,
15101122,GASKET,,38.6,,,27.81,,5,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,74152100,,,
15101146,GEAR CORONA,,413,,,297.53,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
15101171,RING SPACER,,25.8,,,18.59,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
15161069,CAP RUBBER,,7.8,,,5.62,,50,50,BAJAJ,BAJAJ,,,,2W,,,,,,,,40169990,,,
15181032,PLATE COVER,,2.2,,,1.58,,5,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
15181033,SPRING WASHER,,0.25,,,0.18,,100,100,BAJAJ,BAJAJ,,,,3W,,,,,,,,73182200,,,
16111115,COIL PICKUP,,87,,,62.67,,1,1,BAJAJ,BAJAJ,,,,2W,,,,,,,,85112090,,,
16121138,NEEDLE ASSEMBLY,,195,,,140.48,,1,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,84099199,,,
16151008,LINK CONNECTING SPRING FA,,17.6,,,12.68,,5,50,BAJAJ,BAJAJ,,,,2W,,,,,,,,73159000,,,
16151066,NIPPLE SPOKE,,4.4,,,3.17,,20,200,BAJAJ,BAJAJ,,,,2W,,,,,,,,87141090,,,
16201055,SPRING STOP SWITCH,,4.8,,,3.46,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73201011,,,
18201044,LAMP :- 12V - 10W - R 10W,,22,,,15.85,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,85392990,,,
19101016,RING SHOULDER,,21,,,15.13,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
19101017,RING SHOULDER NO. 2,,23,,,16.57,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
19101018,RING SHOULDER NO. 3,,23,,,16.57,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
19101019,RING SHOULDER NO. 4,,24,,,17.29,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
19101020,RING SHOULDER NO. 5,,19,,,13.69,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
19151008,BEARING NEEDLE,,58,,,41.78,,1,1,BAJAJ,BAJAJ,,,,COM,,,,,,,,84824000,,,
19161151,RIVET PUSH (BLACK COLOUR),,0.56,,,0.40,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,87141090,,,
20101020,GASKET ALUMINIUM,,1.1,,,0.79,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,73181500,,,
20201029,"""LAMP 12V 21/5W, P 21/5W""",,35,,,25.21,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,85392940,,,
21100324,CIRCLIP,,3.24,,,2.33,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182910,,,
21100711,CIRCLIP main shaft,,17.6,,,12.68,,10,100,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182910,,,
21101427,SPRING,,5,,,3.60,,50,50,BAJAJ,BAJAJ,,,,3W,,,,,,,,73209090,,,
21101429,CLIP SPRING,,3.3,,,2.38,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,73262090,,,
21150307,TYRE FOR 3 WHEELER,,2381,,,1715.27,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,40114090,,,
21150420,PIN FORK,,3.5,,,2.52,,100,100,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149290,,,
21150422,PACKING WASHER COPPER,,8.2,,,5.91,,50,50,BAJAJ,BAJAJ,,,,3W,,,,,,,,74152100,,,
21150429,TEE CONNECTION,,54,,,38.90,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
21160417,PLATE REINFORCEMENT,,14,,,10.09,,5,50,BAJAJ,BAJAJ,,,,3W,,,,,,,,87082900,,,
21170419,CIRCLIP,,11.2,,,8.07,,5,5,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182910,,,
21180307,KNOB,,7.2,,,5.19,,50,50,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
21180308,SPRING,,2.4,,,1.73,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,73209090,,,
22101115,GRIP - STARTING HANDLE,,36,,,25.93,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87081090,,,
22101423,PLUG,,12,,,8.64,,5,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,40169360,,,
22131014,SPACER,,27,,,19.45,,4,200,BAJAJ,BAJAJ,,,,3W,,,,,,,,74152900,,,
22131018,GEAR SATELLITE,,112,,,80.68,,1,100,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
22150240,SPRING RETURN,,9.2,,,6.63,,100,100,BAJAJ,BAJAJ,,,,3W,,,,,,,,73209090,,,
22150241,WASHER PLAIN,,0.72,,,0.52,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73182200,,,
22150435,BOLT,,1.42,,,1.02,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73181900,,,
22150451,SCREW CYLINDER SECURING,,2.26,,,1.63,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,73181500,,,
22150507,RATCHET,,117,,,84.29,,1,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
22150524,SPRING,,11,,,7.92,,50,50,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
22151067,PIN FOR HAND BRAKE CO,,3.48,,,2.51,,25,25,BAJAJ,BAJAJ,,,,3W,,,,,,,,87081090,,,
22151097,BOTTLE BRAKE FLUID,,58,,,41.78,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
22151106,DRUM BRAKE C.I.4S PETR /,,1321,,,951.65,,1,4,BAJAJ,BAJAJ,,,,3W,,,,,,,,87083000,,,
22161193,STRIP - FOAM,,1,,,0.72,,20,20,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149990,,,
22161221,NUMBER PLATE DIMENS,,60,,,43.22,,10,100,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
22161238,BRACKET FR NUMBR PL,,50,,,36.02,,1,80,BAJAJ,BAJAJ,,,,3W,,,,,,,,87082900,,,
22170115,SEAL OIL,,31.5,,,22.69,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,40169330,,,
22170117,SPACER,,8.6,,,6.20,,50,50,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149290,,,
22170118,SPACER,,7.4,,,5.33,,5,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149290,,,
22170434,BOLT FOR AXLE,,12.25,,,8.82,,40,200,BAJAJ,BAJAJ,,,,3W,,,,,,,,73181900,,,
22171007,SEAL OIL,,43,,,30.98,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,40169330,,,
22180219,PLATE LOCK STEERING,,17,,,12.25,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
22181058,ST LOCK PLATE ASSY,,43,,,30.98,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,84099941,,,
22190237,GROMMET,,6.25,,,4.50,,20,20,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
22191096,SPEEDO CABL1095 445,,155,,,111.66,,1,40,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
22230635,WIPER ASSEMBLY,,201,,,144.80,,1,25,BAJAJ,BAJAJ,,,,3W,,,,,,,,85124000,,,
22231142,BEADING RUBBER + KEY,,706,,,508.60,,1,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,40169990,,,
22250132,ELECT CABLE ASSY,,39,,,28.10,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,85443000,,,
23161305,NIPPLE GREASE,,12.6,,,9.08,,50,50,BAJAJ,BAJAJ,,,,COM,,,,,,,,87149290,,,
24100305,BUSH,,68,,,48.99,,1,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24100808,PLATE THRUST,,43,,,30.98,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149290,,,
24100907,LEVER INTERNAL,,20.8,,,14.98,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24100908,PLUNGER,,176,,,126.79,,1,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24101050,GEAR SHIFTER ASSY RE 2S,,456,,,328.50,,1,20,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101069,BREATHER ASSEMBLY,,24,,,17.29,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149290,,,
24101087,TUBE STARTING,,409,,,294.64,,1,12,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101100,SHAFT MAIN,,827,,,595.77,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101111,BRACKET ASY ROLLER,,21.9,,,15.78,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,83023090,,,
24101114,KIT PLATE CLUSTER GEAR,,80,,,57.63,,1,100,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101201,GEAR ASSY SECTOR,,429,,,309.05,,1,18,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101203,DOG DRIVEN,,154,,,110.94,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87082900,,,
24101206,CRANKSHAFT ASSY,,1833,,,1320.49,,1,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,84831099,,,
24101409,PIN LEVER SUPPORT,,70,,,50.43,,10,100,BAJAJ,BAJAJ,,,,3W,,,,,,,,73182400,,,
24101414,WASHER,,10,,,7.20,,5,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,74152100,,,
24101419,NUT HEX L H THREAD,,3.26,,,2.35,,50,50,BAJAJ,BAJAJ,,,,3W,,,,,,,,73181600,,,
24101421,PIN,,13.8,,,9.94,,50,50,BAJAJ,BAJAJ,,,,3W,,,,,,,,73209020,,,
24101422,PIN,,15,,,10.81,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,73182400,,,
24101545,PIVOT CLUTCH,,44,,,31.70,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24101614,PLUNGER,,177,,,127.51,,1,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,84099113,,,
24101615,TUBE CONNECTING ASSY,,372,,,267.99,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87082900,,,
24101616,CONNECTOR TUBE CONN. AS,,40,,,28.82,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87082900,,,
24101629,CYL BL PIST ASSY,,3352,,,2414.78,,1,4,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101711,NUT M14X1,,25,,,18.01,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,73181600,,,
24101712,LOCK WASHER,,5.8,,,4.18,,5,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,73182200,,,
24101714,WASHER MG PIN,,5.5,,,3.96,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,73182990,,,
24101720,BUSH FOR EYE PIN,,7.8,,,5.62,,10,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24101723,GASKET HEAD CYLINDER,,94,,,67.72,,1,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,84841090,,,
24101746,WHEEL CLUTCH,,167,,,120.31,,1,25,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24101751,PLATE CLUTCH,,58,,,41.78,,10,150,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089300,,,
24101764,CRANKCASE MAGNETO SIDE-FACELIFT,,2607,,,1878.08,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,84099191,,,
24101766,COVER SPARKPLUG FACELIFT,,98,,,70.60,,5,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,40169990,,,
24101771,GROMMET COVER FAN FACELIFT,,12,,,8.64,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,40169990,,,
24101774,CYLINDER PISTON ASSY,,3356,,,2417.66,,1,4,BAJAJ,BAJAJ,,,,3W,,,,,,,,84099914,,,
24101779,ASSLY MANIFOLD AIR INTAKE,,456,,,328.50,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24101781,CLUTCH COMPLETE,,1724,,,1241.97,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089300,,,
24101782,GEAR ENGINE,,300,,,216.12,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101784,ENGINE ASSLY COMPLETE,,43072,,,31029.07,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101791,GEAR CORONA,,513,,,369.57,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101793,ASSLY LEVER AND SECTOR,,136,,,97.97,,1,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089300,,,
24101803,GEAR 4TH SPEED,,353,,,254.30,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101804,GEAR 3RD SPEED,,453,,,326.34,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101805,GEAR 2ND SPEED,,464,,,334.27,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101806,GEAR 1ST SPEED,,513,,,369.57,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101817,CRANKCASE MAGNETO SIDE FL NES,,2491,,,1794.52,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,84099191,,,
24101825,ENGINE ASSLY COMPLETE,,35900,,,25862.36,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,84082010,,,
24101829,ASSLY SHAFT PROPELLER,,599,,,431.52,,1,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101830,ASSLY SHAFT PROPELLER COMP,,867,,,624.59,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101875,ASSLY SILENCER WITH SAI,,34870,,,25120.35,,1,2,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101879,CLIP CABLE,,15.3,,,11.02,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87089900,,,
24101880,ASSLY STARTING TUBE COMP. FL,,478,,,344.35,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101881,ASSLY STARTING TUBE FL,,428,,,308.33,,1,12,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101888,ASSLY SILENCER,,2857,,,2058.18,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101899,PIN MULTIPLE GEAR,,132,,,95.09,,1,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
24101900,CRANKCASE CLUTCH SIDE FL,,4472,,,3221.63,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,84099191,,,
24101901,COVER CLUTCH,,493,,,355.16,,1,16,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24101925,ASSLY PISTON SAMKRG RE145FL,,618,,,445.21,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,84099914,,,
24101929,SPRING TORSION CLUTCH RETURN,,10,,,7.20,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,73209090,,,
24101935,ASSLY SILENCER BASF CAT-SAI,,7691,,,5540.60,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
24101937,GEAR MULTIPLE ASSY COMP RE,,1682,,,1211.71,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101938,GEAR MULTIPLE RE145FL,,879,,,633.23,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101939,GEAR 2ND SPEED RE145FL,,491,,,353.72,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87084000,,,
24101941,COVER GEAR SHIFTER,,55,,,39.62,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24101944,GROMMET SPARK PLUG-FL,,9,,,6.48,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,40169390,,,
24101945,ASSLY COVER GEAR SHIFTER,,67,,,48.27,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
24101946,ASSLY GEAR SHIFTER,,872,,,628.19,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24101948,ASSLY GEAR SHIFTER (NES),,708,,,510.04,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24101954,BRACKET CABLE GUIDE,,9,,,6.48,,5,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
24101962,SLEEVE MAIN SHAFT,,312,,,224.76,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87082900,,,
24101963,SHAFT MAIN,,1033,,,744.17,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24101964,ASSLY CRANKSHAFT,,2425,,,1746.97,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,84831091,,,
24101971,ASSLY SHROUD LH,,115,,,82.85,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
24101974,ASSLY SILENCER WITH SAI BSIV,,32174,,,23178.15,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
24101977,ASSLY ENGINE COMPACT 2Sÿ BSIV,,42689,,,30753.16,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
24101978,ASSLY CYL. BLOCK PISTON,,2923,,,2105.73,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24102002,ASSLY PROPELLER SHAFT COMP,,1218,,,877.45,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24102003,ASSLY PROPELLER SHAFT,,739,,,532.38,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87082900,,,
24102007,GROMMET SPARK PLUG,,23.4,,,16.86,,5,5,BAJAJ,BAJAJ,,,,3W,,,,,,,,87149990,,,
24102023,GRILL AIR INTAKE,,37,,,26.65,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24102024,BRACKET CABLE EARTH,,9,,,6.48,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87082900,,,
24102028,SILENCER ASSLY,,3866,,,2785.07,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87141090,,,
24102046,BREATHER,,27.9,,,20.10,,10,10,BAJAJ,BAJAJ,,,,COM,,,,,,,,87089900,,,
24102062,ENGINE ASSEMBLY,,35390,,,25494.96,,1,1,BAJAJ,BAJAJ,,,,3W,,,,,,,,87089900,,,
24111024,COIL CHARGING,,308,,,221.88,,1,10,BAJAJ,BAJAJ,,,,3W,,,,,,,,85112090,,,
